id,size,width,height,pixels,movie_year,red_pixels,green_pixels,blue_pixels,object detected
tt0099623,29364,300,424,127200,1990,14088375,15884554,24712315,"man 0.369, man 0.021, woman 0.021, animal 0.018, animal 0.013, animal 0.010, roses 0.004"
tt0099253,29571,300,423,126900,1990,8207634,8472886,11206840,"instrument 0.386, woman 0.294, animal 0.103, instrument 0.037, instrument 0.028, weapon 0.025, animal 0.009, microphone 0.007, woman 0.006, microphone 0.004, woman 0.004, animal 0.004, weapon 0.004"
tt0100050,29576,300,444,133200,1990,27973778,25618956,25033461,"woman 0.179, woman 0.068, woman 0.006, woman 0.005, woman 0.004"
tt0099595,29624,300,436,130800,1990,10717046,8303643,12365306,"woman 0.866, woman 0.150, animal 0.117, woman 0.017, animal 0.012"
tt0099018,29937,300,552,165600,1990,28902850,27249226,24958968,"man 0.619, animal 0.042, weapon 0.011, airplane 0.003"
tt0099819,30135,300,437,131100,1990,22979761,24322378,27747506,"woman 0.232, man 0.195, woman 0.084, woman 0.063, woman 0.030, woman 0.028, microphone 0.024, weapon 0.022, man 0.019, instrument 0.018, man 0.013, woman 0.007, woman 0.006, roses 0.006, woman 0.006, microphone 0.003, woman 0.003"
tt0100822,30167,300,433,129900,1990,8723066,12524142,17692047,"man 0.392, woman 0.331, woman 0.068, woman 0.049, woman 0.044, man 0.013, man 0.012, instrument 0.010, woman 0.007, instrument 0.006, woman 0.006, shield 0.005, instrument 0.005, instrument 0.004, airplane 0.003"
tt0100157,30230,300,449,134700,1990,10019761,7619883,7079164,"car 0.054, car 0.005, microphone 0.005, airplane 0.004, airplane 0.004, car 0.003"
tt0099200,30258,300,429,128700,1990,17013329,17728145,17327805,"woman 0.307, man 0.288, woman 0.007, animal 0.006, woman 0.005, man 0.005, animal 0.005"
tt0099204,30297,300,450,135000,1990,22896148,21215451,19938708,"man 0.756, woman 0.363, car 0.164, car 0.124, car 0.065, car 0.063, car 0.050, car 0.048, car 0.042, car 0.040, car 0.036, car 0.031, car 0.031, car 0.030, car 0.029, car 0.021, car 0.018, car 0.018, car 0.015, car 0.013, car 0.012, car 0.010, car 0.010, car 0.008, car 0.007, car 0.007, car 0.007, car 0.007, car 0.006, car 0.005, car 0.005, car 0.005, car 0.005, car 0.004, car 0.004, car 0.004, car 0.004, car 0.004, car 0.004, car 0.004, car 0.004, car 0.003"
tt0099785,30423,300,444,133200,1990,16580591,17818882,23146576,"man 0.247, woman 0.034, woman 0.022, woman 0.021, shield 0.012, woman 0.010, man 0.010, woman 0.006"
tt0100946,30466,300,431,129300,1990,20409719,19398841,22526923,"woman 0.492, car 0.020, car 0.016, instrument 0.006, car 0.005"
tt0100670,30671,300,437,131100,1990,15503120,12884629,15547584,"woman 0.353, woman 0.099, man 0.095, woman 0.071, man 0.056, woman 0.026, woman 0.016, woman 0.005, woman 0.004"
tt0099762,30720,300,492,147600,1990,11389664,10317812,11413585,"man 0.371, woman 0.221"
tt0103035,30861,300,427,128100,1990,24612404,21673176,18217455,"car 0.903, man 0.531, man 0.042, man 0.008, man 0.006, man 0.005, shield 0.005"
tt0099005,31008,300,447,134100,1990,16178901,16372476,15790188,"man 0.218, man 0.125, man 0.035, man 0.030, man 0.013, airplane 0.013, airplane 0.005"
tt0100143,31040,300,450,135000,1990,15846016,15897153,21499699,"man 0.663, microphone 0.616, car 0.378, car 0.066, microphone 0.058, car 0.028, instrument 0.024, car 0.010, car 0.009, instrument 0.008, instrument 0.007, instrument 0.005, instrument 0.005, instrument 0.004, car 0.004, car 0.004, instrument 0.004, car 0.004"
tt0100436,31110,300,443,132900,1990,7965859,6476364,6245507,"man 0.158, microphone 0.105, man 0.102, microphone 0.038, microphone 0.037, microphone 0.024, microphone 0.024, microphone 0.019, man 0.015, microphone 0.015, microphone 0.015, microphone 0.014, microphone 0.010, instrument 0.010, microphone 0.009, instrument 0.009, microphone 0.008, instrument 0.008, microphone 0.008, microphone 0.007, instrument 0.007, microphone 0.007, microphone 0.007, microphone 0.007, microphone 0.006, microphone 0.006, microphone 0.006, microphone 0.006, microphone 0.006, microphone 0.005, microphone 0.005, microphone 0.005, microphone 0.005, instrument 0.005, microphone 0.005, microphone 0.005, microphone 0.004, microphone 0.004, microphone 0.004, microphone 0.004, microphone 0.004, microphone 0.004, microphone 0.003, microphone 0.003, microphone 0.003, microphone 0.003"
tt0100828,31135,300,458,137400,1990,15058412,15017031,15180019,"man 0.263, woman 0.097, microphone 0.039, man 0.014, microphone 0.010, microphone 0.007, shield 0.006, woman 0.004"
tt0100606,31146,300,424,127200,1990,10369090,10080078,14734325,"woman 0.536, woman 0.148, woman 0.140, man 0.107, man 0.094, man 0.034, woman 0.028, woman 0.020, man 0.014, woman 0.006, man 0.005, car 0.005"
tt0100260,31178,300,450,135000,1990,6551814,7071147,15485377,"man 0.110, woman 0.049, woman 0.031, woman 0.025, instrument 0.021, man 0.019, woman 0.017, woman 0.016, woman 0.016, woman 0.013, woman 0.012, woman 0.012, woman 0.011, woman 0.011, woman 0.007, woman 0.006, microphone 0.006, woman 0.005, instrument 0.004, woman 0.003"
tt0098994,31412,300,447,134100,1990,10604411,11043022,12845732,"woman 0.374, woman 0.042, man 0.016, woman 0.005, woman 0.003"
tt0099739,31584,300,462,138600,1990,8785543,9010376,10658112,"man 0.381, microphone 0.308, woman 0.253, instrument 0.049, microphone 0.027, instrument 0.014, instrument 0.012, instrument 0.010, woman 0.008, woman 0.008, microphone 0.008, instrument 0.007, instrument 0.006, microphone 0.006, microphone 0.004, microphone 0.004, microphone 0.003"
tt0100485,31595,300,431,129300,1990,11853728,13318095,14605742,"animal 0.647, animal 0.010, microphone 0.007, animal 0.007, car 0.003"
tt0100232,31775,300,450,135000,1990,12103883,11183725,17404979,"airplane 0.533, instrument 0.210, woman 0.159, animal 0.025, man 0.020, man 0.018, man 0.013, woman 0.011, woman 0.011, airplane 0.008, weapon 0.006, animal 0.006, animal 0.006, airplane 0.006, man 0.006, instrument 0.005, roses 0.005, man 0.004, airplane 0.004, woman 0.004, animal 0.004, animal 0.003, animal 0.003"
tt0100935,31911,300,442,132600,1990,5882761,4703973,9888788,"woman 0.161, man 0.141, instrument 0.106, woman 0.063, man 0.030, instrument 0.016, instrument 0.015, woman 0.011, instrument 0.006, instrument 0.005, instrument 0.004, airplane 0.004, microphone 0.003, woman 0.003, instrument 0.003, microphone 0.003"
tt0097115,31933,300,424,127200,1990,18223273,16807923,15265008,"woman 0.461, instrument 0.040, woman 0.028, shield 0.015"
tt0099365,31957,300,442,132600,1990,6245366,6001863,7523888,"man 0.407, instrument 0.004"
tt0100475,31977,300,437,131100,1990,11611414,11619057,12522380,"woman 0.433, man 0.401, man 0.011, woman 0.006, roses 0.003"
tt0099878,32061,300,427,128100,1990,20560768,17004484,19961306,"animal 0.034, animal 0.033, animal 0.024, animal 0.021, animal 0.016, animal 0.016, airplane 0.015, animal 0.014, woman 0.014, roses 0.010, animal 0.010, animal 0.009, animal 0.009, shield 0.008, animal 0.007, animal 0.007, animal 0.007, roses 0.006, animal 0.006, animal 0.006, animal 0.004, instrument 0.004, animal 0.004, woman 0.003, animal 0.003"
tt0099594,32114,300,542,162600,1990,13042508,14673558,13816330,"woman 0.444, animal 0.178, man 0.145, animal 0.100, animal 0.042, animal 0.041, man 0.012, woman 0.011, woman 0.009, woman 0.004"
tt0100301,32147,300,432,129600,1990,17537210,15114630,13774562,"car 0.852, man 0.787, woman 0.775, car 0.126, car 0.003"
tt0099342,32300,300,407,122100,1990,13488566,16608655,19548357,"woman 0.225, woman 0.168, man 0.154, woman 0.128, instrument 0.068, woman 0.048, woman 0.030, shield 0.026, man 0.026, instrument 0.021, woman 0.020, woman 0.018, woman 0.016, woman 0.013, woman 0.011, instrument 0.008, man 0.007, shield 0.007, woman 0.005, woman 0.005, woman 0.004"
tt0099487,32458,300,445,133500,1990,12882520,9102304,8809042,"animal 0.110, airplane 0.082, man 0.059, man 0.056, weapon 0.054, man 0.039, instrument 0.031, airplane 0.021, airplane 0.020, car 0.015, man 0.014, man 0.012, car 0.012, animal 0.011, woman 0.011, woman 0.007, airplane 0.006, car 0.006, airplane 0.006, man 0.005, weapon 0.004, weapon 0.004"
tt0100212,32540,300,433,129900,1990,17445059,15019179,15118593,"man 0.576, man 0.387, instrument 0.070, instrument 0.012, instrument 0.004"
tt0100740,32756,300,452,135600,1990,16214303,12873502,15759934,"roses 0.059, animal 0.039, shield 0.035, roses 0.006, roses 0.005, shield 0.005, shield 0.005, roses 0.005, roses 0.004, roses 0.003"
tt0100530,32845,300,450,135000,1990,7625209,9109104,14005633,"man 0.354, woman 0.330, man 0.157, man 0.069, woman 0.063, woman 0.037, woman 0.031, woman 0.029, microphone 0.008, man 0.007, microphone 0.005, man 0.004, microphone 0.004, microphone 0.004, microphone 0.003"
tt0099329,32953,300,462,138600,1990,24319342,23986583,26608267,"woman 0.677, animal 0.022, woman 0.017, woman 0.005"
tt0103069,33327,300,450,135000,1990,13332310,13033646,15770472,"man 0.397, woman 0.228, man 0.094, woman 0.045, woman 0.014, instrument 0.005, woman 0.004"
tt0099520,33458,300,450,135000,1990,11562649,13809188,17213354,"woman 0.539, man 0.012, woman 0.011, woman 0.009, man 0.008, woman 0.005, woman 0.005"
tt0100087,33481,300,450,135000,1990,23427291,25071636,27741181,"woman 0.501, man 0.306, woman 0.110, man 0.059, animal 0.052, woman 0.044, woman 0.021, woman 0.019, woman 0.017, animal 0.016, woman 0.011, woman 0.010, roses 0.009, roses 0.009, shield 0.007, animal 0.007, woman 0.007, roses 0.005, woman 0.005, roses 0.004, instrument 0.004, animal 0.004, roses 0.004, woman 0.004, woman 0.004, animal 0.004, microphone 0.003"
tt0099938,33497,300,449,134700,1990,26105294,25717389,25764116,"man 0.160, woman 0.114, woman 0.073, animal 0.068, woman 0.063, man 0.024, woman 0.021, woman 0.013, woman 0.006, woman 0.006"
tt0100685,33568,300,450,135000,1990,9372075,9996070,9144353,"man 0.505, microphone 0.058, woman 0.051, woman 0.041, woman 0.018, microphone 0.008, man 0.008, microphone 0.007, woman 0.006, weapon 0.006, microphone 0.005, microphone 0.004, microphone 0.003"
tt0102750,33614,300,545,163500,1990,7430981,7928164,10133370,"man 0.355, animal 0.078, man 0.013, woman 0.012, shield 0.008, instrument 0.006, animal 0.005"
tt0100135,33806,300,450,135000,1990,15493560,17466143,16115381,"man 0.484, woman 0.272, animal 0.032, shield 0.020, microphone 0.020, microphone 0.010, microphone 0.009, animal 0.008, instrument 0.007, microphone 0.007, weapon 0.006, weapon 0.004, microphone 0.004, animal 0.004, instrument 0.004, man 0.003, animal 0.003"
tt0099088,33922,300,409,122700,1990,8863499,10278634,11427383,"car 0.576, woman 0.193, woman 0.077, man 0.072, woman 0.070, car 0.029, car 0.029, car 0.017, car 0.017, woman 0.017, woman 0.016, woman 0.016, car 0.015, car 0.015, woman 0.014, car 0.009, car 0.006, car 0.004, weapon 0.003, instrument 0.003, weapon 0.003, car 0.003"
tt0100168,34572,300,437,131100,1990,11175742,8410590,12786745,"instrument 0.463, man 0.371, man 0.244, woman 0.236, woman 0.095, man 0.022, instrument 0.020, instrument 0.018, microphone 0.014, woman 0.012, instrument 0.009, microphone 0.007, instrument 0.004"
tt0100281,34629,300,426,127800,1990,16847780,15859907,10727862,"animal 0.093, woman 0.088, woman 0.065, animal 0.062, animal 0.060, animal 0.036, animal 0.031, weapon 0.019, weapon 0.017, animal 0.012, animal 0.009, roses 0.008, animal 0.006, weapon 0.006, woman 0.006, roses 0.004, weapon 0.004"
tt0102315,34789,300,545,163500,1990,12207155,12412267,22293786,shield 0.017
tt0099039,34899,300,427,128100,1990,11037910,10575275,13726118,"car 0.744, woman 0.445, woman 0.130, man 0.047, car 0.041, airplane 0.025, microphone 0.020, woman 0.006, woman 0.005, man 0.005, woman 0.005, microphone 0.004, microphone 0.004, woman 0.004, woman 0.003, car 0.003, microphone 0.003"
tt0099969,34914,300,450,135000,1990,10312140,14577146,26350849,"woman 0.635, woman 0.089, woman 0.004"
tt0099575,34959,300,429,128700,1990,9486739,12223734,20191248,"man 0.483, man 0.405, man 0.006"
tt0099581,35110,300,428,128400,1990,13520258,16892128,16524740,"man 0.330, man 0.072, man 0.011, shield 0.005"
tt0102744,35205,300,450,135000,1990,11729430,17634877,24841359,"man 0.076, man 0.060, woman 0.048, microphone 0.038, woman 0.026, instrument 0.023, microphone 0.021, instrument 0.019, instrument 0.012, man 0.010, instrument 0.006, woman 0.006, woman 0.005, animal 0.004, animal 0.004, woman 0.003, instrument 0.003"
tt0099740,35593,300,425,127500,1990,7786008,10626952,6689959,"animal 0.205, animal 0.119, instrument 0.055, animal 0.032, animal 0.012, weapon 0.008, instrument 0.007, roses 0.007, instrument 0.007, animal 0.007, instrument 0.007, weapon 0.005, weapon 0.004, instrument 0.003"
tt0100419,35753,300,457,137100,1990,24392340,25859940,24830972,"woman 0.267, woman 0.214, woman 0.138, shield 0.047, woman 0.019, roses 0.016, animal 0.013, animal 0.012, man 0.009, man 0.008, woman 0.007, animal 0.006, animal 0.005, animal 0.003, roses 0.003"
tt0099044,35774,300,444,133200,1990,8785994,10210770,17986973,"car 0.483, woman 0.208, man 0.088, man 0.064, man 0.061, microphone 0.039, man 0.028, car 0.017, woman 0.011, car 0.010, man 0.008, microphone 0.007, microphone 0.005, car 0.005, microphone 0.004, microphone 0.004"
tt0099480,35804,300,439,131700,1990,12116050,16131080,23546855,"woman 0.353, woman 0.300, woman 0.280, woman 0.125, woman 0.108, woman 0.025, woman 0.022, woman 0.013, woman 0.012, woman 0.010, woman 0.007, woman 0.005"
tt0100899,36884,300,429,128700,1990,16946192,16901640,17842325,"woman 0.388, woman 0.287, woman 0.158, woman 0.140, instrument 0.019, instrument 0.008, airplane 0.006, instrument 0.006, shield 0.004"
tt0100395,37001,300,459,137700,1990,22951733,24090061,28034781,"woman 0.568, woman 0.362, woman 0.011"
tt0100814,37130,300,448,134400,1990,5755491,8646719,12223630,"animal 0.268, car 0.007, woman 0.007, woman 0.006, man 0.006, woman 0.005, man 0.005, shield 0.004"
tt0100053,37225,300,437,131100,1990,13155071,13457902,15532490,"man 0.386, man 0.243, microphone 0.196, instrument 0.192, microphone 0.082, instrument 0.076, microphone 0.045, microphone 0.037, microphone 0.032, woman 0.030, microphone 0.027, shield 0.025, microphone 0.021, instrument 0.019, instrument 0.014, instrument 0.010, woman 0.006, microphone 0.005, microphone 0.005, microphone 0.005, microphone 0.005, microphone 0.005, man 0.004, microphone 0.004"
tt0100065,37421,300,450,135000,1990,11829598,8728811,12700478,"woman 0.337, man 0.297, woman 0.225, microphone 0.054, man 0.052, instrument 0.047, instrument 0.042, microphone 0.038, instrument 0.038, weapon 0.036, microphone 0.035, microphone 0.026, woman 0.024, instrument 0.020, microphone 0.017, microphone 0.015, man 0.015, microphone 0.011, woman 0.006, woman 0.006, microphone 0.006, woman 0.005, microphone 0.004, microphone 0.004, microphone 0.004, roses 0.003, woman 0.003"
tt0100708,37612,300,545,163500,1990,24837237,19944572,27088996,"woman 0.252, man 0.198, woman 0.024, woman 0.010, woman 0.007, shield 0.006, woman 0.003"
tt0099750,38296,300,464,139200,1990,21938900,23399515,25156474,"man 0.500, man 0.442, woman 0.026, woman 0.024, microphone 0.007, man 0.007, microphone 0.004, microphone 0.004"
tt0100758,38669,300,445,133500,1990,9330529,9261850,5011773,"animal 0.032, car 0.030, car 0.027, animal 0.009, animal 0.008, roses 0.006, animal 0.005, animal 0.005, animal 0.004, car 0.003, animal 0.003, airplane 0.003"
tt0100480,38778,300,556,166800,1990,13062354,13973578,16209703,"man 0.492, microphone 0.154, man 0.050, microphone 0.048, instrument 0.022, microphone 0.020, microphone 0.013, microphone 0.007, microphone 0.004"
tt0100557,38795,300,545,163500,1990,7659842,11348063,17632953,"woman 0.430, microphone 0.023, roses 0.007, woman 0.006, woman 0.004"
tt0099460,38858,300,423,126900,1990,9601786,10566621,13158076,"man 0.409, man 0.310, instrument 0.094, car 0.057, man 0.014, car 0.009, instrument 0.003, animal 0.003"
tt0098987,39202,300,426,127800,1990,7956495,9793645,14655283,"car 0.476, man 0.317, car 0.004, instrument 0.003"
tt0100280,39582,300,426,127800,1990,11079424,15322847,16584384,"man 0.121, microphone 0.079, man 0.055, woman 0.055, woman 0.052, woman 0.036, man 0.020, woman 0.012, woman 0.007, man 0.007, man 0.006, woman 0.005, man 0.003"
tt0100150,40636,300,448,134400,1990,10068149,13733741,14259167,"man 0.345, woman 0.022"
tt0099606,42219,300,541,162300,1990,19495033,23330534,23875616,"man 0.260, man 0.171, man 0.078, man 0.077, woman 0.037, woman 0.021, man 0.007, man 0.005, woman 0.004, woman 0.003, man 0.003"
tt0099512,44245,300,429,128700,1990,15858903,16349833,17082774,"man 0.237, man 0.041, man 0.018, man 0.012, man 0.012, instrument 0.011, animal 0.007, animal 0.006, man 0.005"
tt0099073,47140,300,539,161700,1990,8545562,11422493,16050037,"man 0.698, animal 0.027, microphone 0.003"
tt0099310,48689,300,533,159900,1990,20022446,21331252,18235764,"car 0.810, man 0.195, animal 0.034, animal 0.022, animal 0.008, car 0.006, car 0.005, man 0.004, car 0.004"
tt0097884,48839,300,550,165000,1990,12159255,17982603,15594109,"woman 0.071, woman 0.070, woman 0.035, man 0.033, man 0.033, woman 0.029, woman 0.017, man 0.015, man 0.012, woman 0.010, microphone 0.006, shield 0.004"
tt0101414,12636,300,445,133500,1991,6455188,4410703,10447285,"woman 0.082, woman 0.033, microphone 0.020, microphone 0.020, microphone 0.017, microphone 0.016, microphone 0.011, microphone 0.009, woman 0.008, microphone 0.007, microphone 0.007, microphone 0.007, microphone 0.007, microphone 0.006, microphone 0.006, microphone 0.005, woman 0.005, microphone 0.004, microphone 0.003"
